666666.100044.1666 -> TCA|3|Isocitrate_dehydrogenase_2|seed	gi|666666.100044.1666|666666.100044|GCA_900221015.1_IMGtaxon_2671180024_annotated_assembly_genomic.gbk|isocitrate_dehydrogenase|GCA9002210151IMGtaxon2671180024annotatedassemblygenomicgbk
666666.100027.467 -> 3PGA_AMINOACIDS|4|glycine_hydroxymethyltransferase_6|seed	gi|666666.100027.467|666666.100027|GCA_019457945.1_ASM1945794v1_genomic.gbk|serine_hydroxymethyltransferase|GCA0194579451ASM1945794v1genomicgbk
666666.100040.983 -> 3PGA_AMINOACIDS|6|Cysteine_synthase_6|seed	gi|666666.100040.983|666666.100040|GCA_030537745.1_ASM3053774v1_genomic.gbk|cysteine_synthase_CysM|GCA0305377451ASM3053774v1genomicgbk
666666.100007.2497 -> E4P_AMINO_ACIDS|6|3_phosphoshikimate_1carboxyvinyltransferase_1|seed	gi|666666.100007.2497|666666.100007|GCA_001942405.1_ASM194240v1_genomic.gbk|3phosphoshikimate_1carboxyvinyltransferase|GCA0019424051ASM194240v1genomicgbk
666666.100041.2027 -> OXALACETATE_AMINOACIDS|2|Asparagine_synthase_2|seed	gi|666666.100041.2027|666666.100041|GCA_035267225.1_ASM3526722v1_genomic.gbk|asparagine_synthase_glutaminehydrolyzing|GCA0352672251ASM3526722v1genomicgbk
666666.100008.2501 -> E4P_AMINO_ACIDS|6|3_phosphoshikimate_1carboxyvinyltransferase_1|seed	gi|666666.100008.2501|666666.100008|GCA_001942435.1_ASM194243v1_genomic.gbk|3phosphoshikimate_1carboxyvinyltransferase|GCA0019424351ASM194243v1genomicgbk
666666.100019.2718 -> E4P_AMINO_ACIDS|8|Anthranilate_synthase_component_1_1|seed	gi|666666.100019.2718|666666.100019|GCA_006716885.1_ASM671688v1_genomic.gbk|paraaminobenzoate_synthetase|GCA0067168851ASM671688v1genomicgbk
666666.100044.1378 -> Glycolysis|9|enolase_1|seed	gi|666666.100044.1378|666666.100044|GCA_900221015.1_IMGtaxon_2671180024_annotated_assembly_genomic.gbk|enolase|GCA9002210151IMGtaxon2671180024annotatedassemblygenomicgbk
666666.100005.1277 -> E4P_AMINO_ACIDS|17|Prephenate_dehydratase_1|seed	gi|666666.100005.1277|666666.100005|GCA_001685415.1_ASM168541v1_genomic.gbk|Prephenate_dehydratase|GCA0016854151ASM168541v1genomicgbk
666666.100027.131 -> 3PGA_AMINOACIDS|2|Phosphoserine_aminotransferase_3|seed	gi|666666.100027.131|666666.100027|GCA_019457945.1_ASM1945794v1_genomic.gbk|3phosphoserinephosphohydroxythreonine_transaminase|GCA0194579451ASM1945794v1genomicgbk
666666.100032.1717 -> ALPHAKETOGLUTARATE_AMINOACIDS|2|glutamate	gi|666666.100032.1717|666666.100032|GCA_023923225.1_ASM2392322v1_genomic.gbk|NADPspecific_glutamate_dehydrogenase|GCA0239232251ASM2392322v1genomicgbk
666666.100032.3517 -> TCA|10|Succinate_dehydrogenase_flavoprotein_1|seed	gi|666666.100032.3517|666666.100032|GCA_023923225.1_ASM2392322v1_genomic.gbk|fumarate_reductasesuccinate_dehydrogenase_flavoprotein_subunit|GCA0239232251ASM2392322v1genomicgbk
666666.100020.3133 -> PYR_THR_AA|8|isopropylmalate_isomerase_large_subunit_2|seed	gi|666666.100020.3133|666666.100020|GCA_007197575.1_ASM719757v1_genomic.gbk|3isopropylmalate_dehydratase_large_subunit|GCA0071975751ASM719757v1genomicgbk
666666.100004.101 -> OXALACETATE_AMINOACIDS|3|Aspartate_kinase_1|seed	gi|666666.100004.101|666666.100004|GCA_001483745.1_ASM148374v1_genomic.gbk|aspartate_kinase|GCA0014837451ASM148374v1genomicgbk
666666.100031.1627 -> R5P_AMINOACIDS|4|phosphoribosyl_AMP_cyclohydrolase_1|seed	gi|666666.100031.1627|666666.100031|GCA_023923205.1_ASM2392320v1_genomic.gbk|bifunctional_phosphoribosylAMP_cyclohydrolasephosphoribosylATP_diphosphatase_HisIE|GCA0239232051ASM2392320v1genomicgbk
666666.100023.2642 -> 3PGA_AMINOACIDS|6|Cysteine_synthase_1|seed	gi|666666.100023.2642|666666.100023|GCA_008843165.1_ASM884316v1_genomic.gbk|cysteine_synthase_A|GCA0088431651ASM884316v1genomicgbk
666666.100032.2868 -> OXALACETATE_AMINOACIDS|4|Aspartate_semialdehyde_dehydrogenase_3|seed	gi|666666.100032.2868|666666.100032|GCA_023923225.1_ASM2392322v1_genomic.gbk|aspartatesemialdehyde_dehydrogenase|GCA0239232251ASM2392322v1genomicgbk
666666.100031.1624 -> R5P_AMINOACIDS|6|imidazole_glycerol_phosphate_synthase_H_1|seed	gi|666666.100031.1624|666666.100031|GCA_023923205.1_ASM2392320v1_genomic.gbk|imidazole_glycerol_phosphate_synthase_subunit_HisH|GCA0239232051ASM2392320v1genomicgbk
666666.100004.2723 -> R5P_AMINOACIDS|5|phosphoribosyl_isomerase_A_3|seed	gi|666666.100004.2723|666666.100004|GCA_001483745.1_ASM148374v1_genomic.gbk|hypothetical_protein|GCA0014837451ASM148374v1genomicgbk
666666.100008.1496 -> 3PGA_AMINOACIDS|6|Cysteine_synthase_1|seed	gi|666666.100008.1496|666666.100008|GCA_001942435.1_ASM194243v1_genomic.gbk|cysteine_synthase_A|GCA0019424351ASM194243v1genomicgbk
666666.100030.374 -> PYR_THR_AA|1|Alanine_dehydrogenase_2|seed	gi|666666.100030.374|666666.100030|GCA_023015765.1_ASM2301576v1_genomic.gbk|alanine_dehydrogenase|GCA0230157651ASM2301576v1genomicgbk
666666.100006.523 -> OXALACETATE_AMINOACIDS|16|cystathione_gamma_synthetase_2|seed	gi|666666.100006.523|666666.100006|GCA_001942225.1_ASM194222v1_genomic.gbk|cystathionine_gammasynthase|GCA0019422251ASM194222v1genomicgbk
666666.100007.2356 -> E4P_AMINO_ACIDS|5|Shikimate_kinase_1|seed	gi|666666.100007.2356|666666.100007|GCA_001942405.1_ASM194240v1_genomic.gbk|shikimate_kinase|GCA0019424051ASM194240v1genomicgbk
666666.100025.609 -> TCA|7|alphaketoglutarate_decarboxylase_1|seed	gi|666666.100025.609|666666.100025|GCA_014636495.1_ASM1463649v1_genomic.gbk|alphaketoglutarate_decarboxylase|GCA0146364951ASM1463649v1genomicgbk
666666.100010.2878 -> TCA|10|Succinate_dehydrogenase_flavoprotein_1|seed	gi|666666.100010.2878|666666.100010|GCA_003351765.1_ASM335176v1_genomic.gbk|fumarate_reductasesuccinate_dehydrogenase_flavoprotein_subunit|GCA0033517651ASM335176v1genomicgbk
666666.100025.711 -> OXALACETATE_AMINOACIDS|6|Homoserine_kinase_1|seed	gi|666666.100025.711|666666.100025|GCA_014636495.1_ASM1463649v1_genomic.gbk|homoserine_kinase|GCA0146364951ASM1463649v1genomicgbk
666666.100010.3273 -> TCA|3|Isocitrate_dehydrogenase_2|seed	gi|666666.100010.3273|666666.100010|GCA_003351765.1_ASM335176v1_genomic.gbk|NADPdependent_isocitrate_dehydrogenase|GCA0033517651ASM335176v1genomicgbk
666666.100008.2585 -> R5P_AMINOACIDS|10|histidinol_dehydrogenase_1|seed	gi|666666.100008.2585|666666.100008|GCA_001942435.1_ASM194243v1_genomic.gbk|histidinol_dehydrogenase|GCA0019424351ASM194243v1genomicgbk
666666.100032.3026 -> E4P_AMINO_ACIDS|14|Chorismate_mutase_1|seed	gi|666666.100032.3026|666666.100032|GCA_023923225.1_ASM2392322v1_genomic.gbk|bifunctional_chorismate_mutaseprephenate_dehydrogenase|GCA0239232251ASM2392322v1genomicgbk
666666.100023.1529 -> OXALACETATE_AMINOACIDS|12|succinyl_diaminopimelate_desuccinylase_3|seed	gi|666666.100023.1529|666666.100023|GCA_008843165.1_ASM884316v1_genomic.gbk|M20M25M40_family_metallohydrolase|GCA0088431651ASM884316v1genomicgbk
666666.100004.255 -> TCA|1|Citrate_synthase_6|seed	gi|666666.100004.255|666666.100004|GCA_001483745.1_ASM148374v1_genomic.gbk|type_II_citrate_synthase|GCA0014837451ASM148374v1genomicgbk
666666.100030.2652 -> R5P_AMINOACIDS|8|histidinolphosphate_aminotransferase_1|seed	gi|666666.100030.2652|666666.100030|GCA_023015765.1_ASM2301576v1_genomic.gbk|histidinolphosphate_transaminase|GCA0230157651ASM2301576v1genomicgbk
666666.100040.1782 -> PYR_THR_AA|5|Dihydroxiacid_dehydratase_2|seed	gi|666666.100040.1782|666666.100040|GCA_030537745.1_ASM3053774v1_genomic.gbk|dihydroxyacid_dehydratase|GCA0305377451ASM3053774v1genomicgbk
666666.100040.741 -> Glycolysis|9|enolase_1|seed	gi|666666.100040.741|666666.100040|GCA_030537745.1_ASM3053774v1_genomic.gbk|phosphopyruvate_hydratase|GCA0305377451ASM3053774v1genomicgbk
666666.100032.3397 -> TCA|7|alphaketoglutarate_decarboxylase_1|seed	gi|666666.100032.3397|666666.100032|GCA_023923225.1_ASM2392322v1_genomic.gbk|multifunctional_oxoglutarate_decarboxylaseoxoglutarate_dehydrogenase_thiamine_pyrophosphatebinding_subunitdihydrolipoyllysineresidue_succinyltransferase_subunit|GCA0239232251ASM2392322v1genomicgbk
666666.100042.1917 -> E4P_AMINO_ACIDS|8|Anthranilate_synthase_component_1_1|seed	gi|666666.100042.1917|666666.100042|GCA_035581545.1_ASM3558154v1_genomic.gbk|aminodeoxychorismate_synthase_component_I|GCA0355815451ASM3558154v1genomicgbk
666666.100027.481 -> E4P_AMINO_ACIDS|17|Prephenate_dehydratase_1|seed	gi|666666.100027.481|666666.100027|GCA_019457945.1_ASM1945794v1_genomic.gbk|prephenate_dehydratase|GCA0194579451ASM1945794v1genomicgbk
666666.100041.1558 -> PYR_THR_AA|6|Branchedchain_amino_acid_transaminase_1|seed	gi|666666.100041.1558|666666.100041|GCA_035267225.1_ASM3526722v1_genomic.gbk|branchedchain_amino_acid_aminotransferase|GCA0352672251ASM3526722v1genomicgbk
666666.100041.1993 -> E4P_AMINO_ACIDS|8|Anthranilate_synthase_component_1_1|seed	gi|666666.100041.1993|666666.100041|GCA_035267225.1_ASM3526722v1_genomic.gbk|aminodeoxychorismate_synthase_component_I|GCA0352672251ASM3526722v1genomicgbk
666666.100019.1842 -> PPP|4|Ribulose_phosphate_3_epimerase_1|seed	gi|666666.100019.1842|666666.100019|GCA_006716885.1_ASM671688v1_genomic.gbk|ribulose5phosphate_3epimerase|GCA0067168851ASM671688v1genomicgbk
666666.100019.956 -> PPP|5|Ribose_5_phosphate_isomerase_4|seed	gi|666666.100019.956|666666.100019|GCA_006716885.1_ASM671688v1_genomic.gbk|ribose_5phosphate_isomerase_B|GCA0067168851ASM671688v1genomicgbk
666666.100030.2242 -> ALPHAKETOGLUTARATE_AMINOACIDS|2|glutamate	gi|666666.100030.2242|666666.100030|GCA_023015765.1_ASM2301576v1_genomic.gbk|NADPspecific_glutamate_dehydrogenase|GCA0230157651ASM2301576v1genomicgbk
666666.100006.2825 -> ALPHAKETOGLUTARATE_AMINOACIDS|3|Glutamine_synthetase_7|seed	gi|666666.100006.2825|666666.100006|GCA_001942225.1_ASM194222v1_genomic.gbk|type_I_glutamateammonia_ligase|GCA0019422251ASM194222v1genomicgbk
666666.100042.1297 -> ALPHAKETOGLUTARATE_AMINOACIDS|5|Glutamate-5-semialdehyde_dehydrogenase_|seed	gi|666666.100042.1297|666666.100042|GCA_035581545.1_ASM3558154v1_genomic.gbk|glutamate5semialdehyde_dehydrogenase|GCA0355815451ASM3558154v1genomicgbk
666666.100019.2007 -> ALPHAKETOGLUTARATE_AMINOACIDS|5|Glutamate-5-semialdehyde_dehydrogenase_|seed	gi|666666.100019.2007|666666.100019|GCA_006716885.1_ASM671688v1_genomic.gbk|glutamate5semialdehyde_dehydrogenase|GCA0067168851ASM671688v1genomicgbk
666666.100008.1279 -> PPP|3|phosphogluconate_dehydrogenase_1|seed	gi|666666.100008.1279|666666.100008|GCA_001942435.1_ASM194243v1_genomic.gbk|2hydroxy3oxopropionate_reductase|GCA0019424351ASM194243v1genomicgbk
666666.100019.1322 -> Glycolysis|1|Glucose_kinase_1|seed	gi|666666.100019.1322|666666.100019|GCA_006716885.1_ASM671688v1_genomic.gbk|glucokinase|GCA0067168851ASM671688v1genomicgbk
666666.100029.1354 -> Glycolysis|8|phosphoglycerate_mutase_1|seed	gi|666666.100029.1354|666666.100029|GCA_021535045.1_ASM2153504v1_genomic.gbk|phosphoglyceromutase|GCA0215350451ASM2153504v1genomicgbk
666666.100041.1153 -> E4P_AMINO_ACIDS|4|Shikimate_dehydrogenase_2|seed	gi|666666.100041.1153|666666.100041|GCA_035267225.1_ASM3526722v1_genomic.gbk|shikimate_dehydrogenase|GCA0352672251ASM3526722v1genomicgbk
666666.100005.432 -> R5P_AMINOACIDS|2|ATP_phosphoribosyltransferase_1|seed	gi|666666.100005.432|666666.100005|GCA_001685415.1_ASM168541v1_genomic.gbk|ATP_phosphoribosyltransferase|GCA0016854151ASM168541v1genomicgbk
666666.100020.2315 -> ALPHAKETOGLUTARATE_AMINOACIDS|3|Glutamine_synthetase_9|seed	gi|666666.100020.2315|666666.100020|GCA_007197575.1_ASM719757v1_genomic.gbk|glutamine_synthetase|GCA0071975751ASM719757v1genomicgbk
666666.100031.2745 -> TCA|12|fumarate_hydratase_3|seed	gi|666666.100031.2745|666666.100031|GCA_023923205.1_ASM2392320v1_genomic.gbk|class_II_fumarate_hydratase|GCA0239232051ASM2392320v1genomicgbk
666666.100044.650 -> Glycolysis|7|phosphoglycerate_kinase_1|seed	gi|666666.100044.650|666666.100044|GCA_900221015.1_IMGtaxon_2671180024_annotated_assembly_genomic.gbk|phosphoglycerate_kinase|GCA9002210151IMGtaxon2671180024annotatedassemblygenomicgbk
666666.100020.3124 -> E4P_AMINO_ACIDS|17|Prephenate_dehydratase_1|seed	gi|666666.100020.3124|666666.100020|GCA_007197575.1_ASM719757v1_genomic.gbk|prephenate_dehydratase|GCA0071975751ASM719757v1genomicgbk
666666.100007.1595 -> Glycolysis|3|Phosphofructokinase_3|seed	gi|666666.100007.1595|666666.100007|GCA_001942405.1_ASM194240v1_genomic.gbk|6phosphofructokinase|GCA0019424051ASM194240v1genomicgbk
666666.100027.400 -> OXALACETATE_AMINOACIDS|7|Threonine_synthase_1|seed	gi|666666.100027.400|666666.100027|GCA_019457945.1_ASM1945794v1_genomic.gbk|threonine_synthase|GCA0194579451ASM1945794v1genomicgbk
666666.100031.1987 -> ALPHAKETOGLUTARATE_AMINOACIDS|3|Glutamine_synthetase_9|seed	gi|666666.100031.1987|666666.100031|GCA_023923205.1_ASM2392320v1_genomic.gbk|glutamine_synthetase_family_protein|GCA0239232051ASM2392320v1genomicgbk
666666.100010.439 -> PPP|2|6_phosphogluconolactonase_2|seed	gi|666666.100010.439|666666.100010|GCA_003351765.1_ASM335176v1_genomic.gbk|6phosphogluconolactonase|GCA0033517651ASM335176v1genomicgbk
666666.100023.2585 -> E4P_AMINO_ACIDS|8|Anthranilate_synthase_component_1_1|seed	gi|666666.100023.2585|666666.100023|GCA_008843165.1_ASM884316v1_genomic.gbk|aminodeoxychorismate_synthase_component_I|GCA0088431651ASM884316v1genomicgbk
666666.100008.527 -> ALPHAKETOGLUTARATE_AMINOACIDS|15|glutamate_synthase_2|seed	gi|666666.100008.527|666666.100008|GCA_001942435.1_ASM194243v1_genomic.gbk|glutamate_synthase_subunit_alpha|GCA0019424351ASM194243v1genomicgbk
666666.100031.2964 -> OXALACETATE_AMINOACIDS|17|cystathione_beta_lyase_1|seed	gi|666666.100031.2964|666666.100031|GCA_023923205.1_ASM2392320v1_genomic.gbk|bifunctional_oacetylhomoserineoacetylserine_sulfhydrylase|GCA0239232051ASM2392320v1genomicgbk
666666.100006.2775 -> OXALACETATE_AMINOACIDS|19|argininosuccinate_lyase_1|seed	gi|666666.100006.2775|666666.100006|GCA_001942225.1_ASM194222v1_genomic.gbk|argininosuccinate_lyase|GCA0019422251ASM194222v1genomicgbk
666666.100044.1575 -> TCA|9|succinylCoA_synthetase_subunit_alpha_2|seed	gi|666666.100044.1575|666666.100044|GCA_900221015.1_IMGtaxon_2671180024_annotated_assembly_genomic.gbk|succinylCoA_synthetase_alpha_subunit|GCA9002210151IMGtaxon2671180024annotatedassemblygenomicgbk
666666.100031.3 -> PPP|3|phosphogluconate_dehydrogenase_2|seed	gi|666666.100031.3|666666.100031|GCA_023923205.1_ASM2392320v1_genomic.gbk|decarboxylating_6phosphogluconate_dehydrogenase|GCA0239232051ASM2392320v1genomicgbk
666666.100041.378 -> OXALACETATE_AMINOACIDS|1|Aspartate_transaminase_2|seed	gi|666666.100041.378|666666.100041|GCA_035267225.1_ASM3526722v1_genomic.gbk|aminotransferase_class_IIIfold_pyridoxal_phosphatedependent_enzyme|GCA0352672251ASM3526722v1genomicgbk
666666.100027.2320 -> TCA|3|Isocitrate_dehydrogenase_4|seed	gi|666666.100027.2320|666666.100027|GCA_019457945.1_ASM1945794v1_genomic.gbk|NADPdependent_isocitrate_dehydrogenase|GCA0194579451ASM1945794v1genomicgbk
666666.100040.1813 -> E4P_AMINO_ACIDS|4|Shikimate_dehydrogenase_3|seed	gi|666666.100040.1813|666666.100040|GCA_030537745.1_ASM3053774v1_genomic.gbk|shikimate_dehydrogenase|GCA0305377451ASM3053774v1genomicgbk
666666.100023.1610 -> Glycolysis|7|phosphoglycerate_kinase_1|seed	gi|666666.100023.1610|666666.100023|GCA_008843165.1_ASM884316v1_genomic.gbk|phosphoglycerate_kinase|GCA0088431651ASM884316v1genomicgbk
666666.100004.2817 -> ALPHAKETOGLUTARATE_AMINOACIDS|5|Glutamate-5-semialdehyde_dehydrogenase_|seed	gi|666666.100004.2817|666666.100004|GCA_001483745.1_ASM148374v1_genomic.gbk|gammaglutamylphosphate_reductase|GCA0014837451ASM148374v1genomicgbk
666666.100008.1504 -> 3PGA_AMINOACIDS|1|Phosphoglycerate_dehydrogenase_4|seed	gi|666666.100008.1504|666666.100008|GCA_001942435.1_ASM194243v1_genomic.gbk|Dglycerate_dehydrogenase|GCA0019424351ASM194243v1genomicgbk
666666.100007.490 -> Glycolysis|8|phosphoglycerate_mutase_1|seed	gi|666666.100007.490|666666.100007|GCA_001942405.1_ASM194240v1_genomic.gbk|phosphoglyceromutase|GCA0019424051ASM194240v1genomicgbk
666666.100004.1299 -> ALPHAKETOGLUTARATE_AMINOACIDS|11|Ornithine_carbamoyltransferase_3|seed	gi|666666.100004.1299|666666.100004|GCA_001483745.1_ASM148374v1_genomic.gbk|ornithine_carbamoyltransferase|GCA0014837451ASM148374v1genomicgbk
666666.100008.932 -> OXALACETATE_AMINOACIDS|5|Homoserine_dehydrogenase_1|seed	gi|666666.100008.932|666666.100008|GCA_001942435.1_ASM194243v1_genomic.gbk|hypothetical_protein|GCA0019424351ASM194243v1genomicgbk
666666.100026.1094 -> OXALACETATE_AMINOACIDS|3|Aspartate_kinase_1|seed	gi|666666.100026.1094|666666.100026|GCA_014644955.1_ASM1464495v1_genomic.gbk|aspartokinase|GCA0146449551ASM1464495v1genomicgbk
666666.100007.362 -> OXALACETATE_AMINOACIDS|16|cystathione_gamma_synthetase_1|seed	gi|666666.100007.362|666666.100007|GCA_001942405.1_ASM194240v1_genomic.gbk|cystathionine_gammasynthase|GCA0019424051ASM194240v1genomicgbk
666666.100029.494 -> PPP|7|transaldolase_2|seed	gi|666666.100029.494|666666.100029|GCA_021535045.1_ASM2153504v1_genomic.gbk|transaldolase|GCA0215350451ASM2153504v1genomicgbk
666666.100027.1735 -> Glycolysis|10|Pyruvate_kinase_2|seed	gi|666666.100027.1735|666666.100027|GCA_019457945.1_ASM1945794v1_genomic.gbk|pyruvate_kinase|GCA0194579451ASM1945794v1genomicgbk
666666.100023.1639 -> E4P_AMINO_ACIDS|11|Indole3glycerol_phosphate_synthase_1|seed	gi|666666.100023.1639|666666.100023|GCA_008843165.1_ASM884316v1_genomic.gbk|indole3glycerol_phosphate_synthase_TrpC|GCA0088431651ASM884316v1genomicgbk
666666.100040.1138 -> ALPHAKETOGLUTARATE_AMINOACIDS|3|Glutamine_synthetase_4|seed	gi|666666.100040.1138|666666.100040|GCA_030537745.1_ASM3053774v1_genomic.gbk|glutamine_synthetase_family_protein|GCA0305377451ASM3053774v1genomicgbk
666666.100044.380 -> OXALACETATE_AMINOACIDS|14|diaminopimelate_decarboxylase_2|seed	gi|666666.100044.380|666666.100044|GCA_900221015.1_IMGtaxon_2671180024_annotated_assembly_genomic.gbk|ornithine_decarboxylase|GCA9002210151IMGtaxon2671180024annotatedassemblygenomicgbk
666666.100030.402 -> OXALACETATE_AMINOACIDS|1|Aspartate_transaminase_1|seed	gi|666666.100030.402|666666.100030|GCA_023015765.1_ASM2301576v1_genomic.gbk|pyridoxal_phosphatedependent_aminotransferase|GCA0230157651ASM2301576v1genomicgbk
666666.100044.1492 -> OXALACETATE_AMINOACIDS|3|Aspartate_kinase_1|seed	gi|666666.100044.1492|666666.100044|GCA_900221015.1_IMGtaxon_2671180024_annotated_assembly_genomic.gbk|aspartate_kinase|GCA9002210151IMGtaxon2671180024annotatedassemblygenomicgbk
666666.100027.1879 -> R5P_AMINOACIDS|4|phosphoribosyl_AMP_cyclohydrolase_1|seed	gi|666666.100027.1879|666666.100027|GCA_019457945.1_ASM1945794v1_genomic.gbk|bifunctional_phosphoribosylAMP_cyclohydrolasephosphoribosylATP_diphosphatase_HisIE|GCA0194579451ASM1945794v1genomicgbk
666666.100008.423 -> E4P_AMINO_ACIDS|11|Indole3glycerol_phosphate_synthase_1|seed	gi|666666.100008.423|666666.100008|GCA_001942435.1_ASM194243v1_genomic.gbk|indole3glycerol_phosphate_synthase|GCA0019424351ASM194243v1genomicgbk
666666.100010.945 -> E4P_AMINO_ACIDS|3|3_dehydroquinate_dehydratase_3|seed	gi|666666.100010.945|666666.100010|GCA_003351765.1_ASM335176v1_genomic.gbk|type_II_3dehydroquinate_dehydratase|GCA0033517651ASM335176v1genomicgbk
666666.100032.2292 -> E4P_AMINO_ACIDS|11|Indole3glycerol_phosphate_synthase_1|seed	gi|666666.100032.2292|666666.100032|GCA_023923225.1_ASM2392322v1_genomic.gbk|indole3glycerol_phosphate_synthase_TrpC|GCA0239232251ASM2392322v1genomicgbk
666666.100019.877 -> OXALACETATE_AMINOACIDS|6|Homoserine_kinase_1|seed	gi|666666.100019.877|666666.100019|GCA_006716885.1_ASM671688v1_genomic.gbk|homoserine_kinase|GCA0067168851ASM671688v1genomicgbk
666666.100028.2592 -> PPP|2|6_phosphogluconolactonase_1|seed	gi|666666.100028.2592|666666.100028|GCA_021272345.1_ASM2127234v1_genomic.gbk|6phosphogluconolactonase|GCA0212723451ASM2127234v1genomicgbk
666666.100032.398 -> OXALACETATE_AMINOACIDS|1|Aspartate_transaminase_2|seed	gi|666666.100032.398|666666.100032|GCA_023923225.1_ASM2392322v1_genomic.gbk|pyridoxal_phosphatedependent_aminotransferase|GCA0239232251ASM2392322v1genomicgbk
666666.100007.344 -> PYR_THR_AA|2|Threonine_ammonialiase_2|seed	gi|666666.100007.344|666666.100007|GCA_001942405.1_ASM194240v1_genomic.gbk|threonine_dehydratase|GCA0019424051ASM194240v1genomicgbk
666666.100044.3076 -> OXALACETATE_AMINOACIDS|7|Threonine_synthase_1|seed	gi|666666.100044.3076|666666.100044|GCA_900221015.1_IMGtaxon_2671180024_annotated_assembly_genomic.gbk|Lthreonine_synthase|GCA9002210151IMGtaxon2671180024annotatedassemblygenomicgbk
666666.100031.3252 -> PYR_THR_AA|2|Threonine_ammonialiase_1|seed	gi|666666.100031.3252|666666.100031|GCA_023923205.1_ASM2392320v1_genomic.gbk|threonine_ammonialyase_IlvA|GCA0239232051ASM2392320v1genomicgbk
666666.100005.404 -> OXALACETATE_AMINOACIDS|12|succinyl_diaminopimelate_desuccinylase_3|seed	gi|666666.100005.404|666666.100005|GCA_001685415.1_ASM168541v1_genomic.gbk|Acetylornithine_deacetylase|GCA0016854151ASM168541v1genomicgbk
666666.100042.1046 -> PYR_THR_AA|8|isopropylmalate_isomerase_large_subunit_2|seed	gi|666666.100042.1046|666666.100042|GCA_035581545.1_ASM3558154v1_genomic.gbk|3isopropylmalate_dehydratase_large_subunit|GCA0355815451ASM3558154v1genomicgbk
666666.100044.678 -> E4P_AMINO_ACIDS|13|Tryptophan_synthase_beta_1|seed	gi|666666.100044.678|666666.100044|GCA_900221015.1_IMGtaxon_2671180024_annotated_assembly_genomic.gbk|tryptophan_synthase_beta_chain|GCA9002210151IMGtaxon2671180024annotatedassemblygenomicgbk
666666.100030.2114 -> E4P_AMINO_ACIDS|5|Shikimate_kinase_1|seed	gi|666666.100030.2114|666666.100030|GCA_023015765.1_ASM2301576v1_genomic.gbk|shikimate_kinase|GCA0230157651ASM2301576v1genomicgbk
666666.100044.500 -> R5P_AMINOACIDS|7|imidazoleglycerol_phosphate_dehydratase_1|seed	gi|666666.100044.500|666666.100044|GCA_900221015.1_IMGtaxon_2671180024_annotated_assembly_genomic.gbk|imidazoleglycerolphosphate_dehydratase|GCA9002210151IMGtaxon2671180024annotatedassemblygenomicgbk
666666.100027.757 -> Glycolysis|4|Fructose_biphosphate_aldolase_1|seed	gi|666666.100027.757|666666.100027|GCA_019457945.1_ASM1945794v1_genomic.gbk|class_II_fructosebisphosphate_aldolase|GCA0194579451ASM1945794v1genomicgbk
666666.100020.1977 -> R5P_AMINOACIDS|10|histidinol_dehydrogenase_1|seed	gi|666666.100020.1977|666666.100020|GCA_007197575.1_ASM719757v1_genomic.gbk|histidinol_dehydrogenase|GCA0071975751ASM719757v1genomicgbk
666666.100007.1359 -> E4P_AMINO_ACIDS|3|3_dehydroquinate_dehydratase_3|seed	gi|666666.100007.1359|666666.100007|GCA_001942405.1_ASM194240v1_genomic.gbk|type_II_3dehydroquinate_dehydratase|GCA0019424051ASM194240v1genomicgbk
666666.100007.208 -> 3PGA_AMINOACIDS|5|serine_O_acetyltransferase_1|seed	gi|666666.100007.208|666666.100007|GCA_001942405.1_ASM194240v1_genomic.gbk|acetylglucosamine1phosphate_uridylyltransferase|GCA0019424051ASM194240v1genomicgbk
666666.100004.102 -> OXALACETATE_AMINOACIDS|4|Aspartate_semialdehyde_dehydrogenase_3|seed	gi|666666.100004.102|666666.100004|GCA_001483745.1_ASM148374v1_genomic.gbk|aspartatesemialdehyde_dehydrogenase|GCA0014837451ASM148374v1genomicgbk
666666.100006.2861 -> E4P_AMINO_ACIDS|1|2_dehydro_3_deoxyphosphoheptonate_aldolase_3|seed	gi|666666.100006.2861|666666.100006|GCA_001942225.1_ASM194222v1_genomic.gbk|3deoxy7phosphoheptulonate_synthase|GCA0019422251ASM194222v1genomicgbk
666666.100025.1336 -> R5P_AMINOACIDS|6|imidazole_glycerol_phosphate_synthase_H_2|seed	gi|666666.100025.1336|666666.100025|GCA_014636495.1_ASM1463649v1_genomic.gbk|imidazole_glycerol_phosphate_synthase_subunit_HisF|GCA0146364951ASM1463649v1genomicgbk
666666.100007.891 -> R5P_AMINOACIDS|1|ribosephosphate_pyrophosphokinase_1|seed	gi|666666.100007.891|666666.100007|GCA_001942405.1_ASM194240v1_genomic.gbk|ribosephosphate_pyrophosphokinase|GCA0019424051ASM194240v1genomicgbk
666666.100044.1412 -> TCA|11|fumarate_reductase_ironsulfur_subunit_3|seed	gi|666666.100044.1412|666666.100044|GCA_900221015.1_IMGtaxon_2671180024_annotated_assembly_genomic.gbk|succinate_dehydrogenase_subunit_B|GCA9002210151IMGtaxon2671180024annotatedassemblygenomicgbk
666666.100027.1697 -> E4P_AMINO_ACIDS|2|3_dehydroquinate_synthase_1|seed	gi|666666.100027.1697|666666.100027|GCA_019457945.1_ASM1945794v1_genomic.gbk|3dehydroquinate_synthase|GCA0194579451ASM1945794v1genomicgbk
